epoch,phase,slope,lr,tr_loss,tr_acc,val_acc,l0_rate,l1_rate,l2_rate,l3_rate,threshold,leak_shift
63,1,0.6000,1.00e-03,1.219450,0.704832,0.510417,0.5104,0.1323,0.0741,7.9125,10
64,1,0.6000,1.00e-03,1.202546,0.706670,0.482639,0.5106,0.1393,0.0933,7.9082,10
65,1,0.6000,1.00e-03,1.192149,0.732362,0.482639,0.5128,0.1346,0.0932,7.9107,10
66,1,0.6000,1.00e-03,1.168556,0.719975,0.513889,0.5116,0.1407,0.0865,7.9133,10
67,1,0.6000,1.00e-03,1.157461,0.739758,0.506944,0.5122,0.1376,0.0795,7.9081,10
68,1,0.6000,1.00e-03,1.145601,0.738445,0.513889,0.5128,0.1361,0.0846,7.9053,10
69,1,0.6000,1.00e-03,1.124731,0.747199,0.510417,0.5115,0.1468,0.1071,7.9041,10
70,1,0.6000,1.00e-03,1.184584,0.718662,0.503472,0.5099,0.1436,0.1204,7.9038,10
71,1,0.6000,1.00e-03,1.170034,0.716737,0.472222,0.5120,0.1520,0.1770,7.9022,10
72,1,0.6000,1.00e-03,1.133014,0.727766,0.468750,0.5097,0.1488,0.0961,7.9203,10
73,1,0.6000,1.00e-03,1.124651,0.736082,0.482639,0.5103,0.1471,0.1359,7.9213,10
74,1,0.6000,1.00e-03,1.114023,0.730523,0.482639,0.5111,0.1453,0.0742,7.9221,10
75,1,0.6000,1.00e-03,1.106464,0.743873,0.500000,0.5124,0.1424,0.1032,7.9190,10
76,1,0.6000,1.00e-03,1.119747,0.735644,0.493056,0.5109,0.1389,0.0749,7.9221,10
77,1,0.6000,1.00e-03,1.138379,0.718575,0.524306,0.5130,0.1400,0.0728,7.9213,10
78,1,0.6000,1.00e-03,1.092798,0.747111,0.538194,0.5139,0.1450,0.0903,7.9207,10
79,1,0.6000,1.00e-03,1.084604,0.758185,0.468750,0.5153,0.1406,0.0604,7.9223,10
80,1,0.6000,1.00e-03,1.094454,0.752188,0.503472,0.5135,0.1444,0.0728,7.9210,10
1,1,0.6000,1.00e-03,2.910985,0.143426,0.163194,0.5280,0.2615,0.1539,4.0001,10
2,1,0.6000,1.00e-03,2.429403,0.228860,0.232639,0.5269,0.2660,0.1439,3.9965,10
3,1,0.6000,1.00e-03,2.236711,0.285977,0.277778,0.5251,0.2736,0.1122,3.9928,10
4,1,0.6000,1.00e-03,2.060588,0.370142,0.277778,0.5217,0.2807,0.1023,3.9945,10
5,1,0.6000,1.00e-03,1.913470,0.398153,0.277778,0.5231,0.2894,0.0839,3.9921,10
6,1,0.6000,1.00e-03,1.906318,0.427652,0.329861,0.5239,0.2828,0.0871,3.9853,10
7,1,0.6000,1.00e-03,1.892826,0.424807,0.343750,0.5228,0.2707,0.0950,3.9904,10
8,1,0.6000,1.00e-03,1.824975,0.428528,0.375000,0.5208,0.2621,0.0822,3.9848,10
9,1,0.6000,1.00e-03,1.780758,0.464329,0.399306,0.5229,0.2606,0.1024,3.9775,10
10,1,0.6000,1.00e-03,1.724650,0.486914,0.368056,0.5238,0.2764,0.0774,3.9861,10
11,1,0.6000,1.00e-03,1.688344,0.491422,0.388889,0.5257,0.2501,0.0572,3.9948,10
12,1,0.6000,1.00e-03,1.640576,0.516763,0.385417,0.5249,0.2581,0.0622,3.9934,10
13,1,0.6000,1.00e-03,1.616930,0.514837,0.399306,0.5240,0.2818,0.0899,3.9938,10
14,1,0.6000,1.00e-03,1.570304,0.528318,0.406250,0.5243,0.2732,0.0654,3.9864,10
15,1,0.6000,1.00e-03,1.573357,0.537465,0.472222,0.5229,0.2609,0.0929,3.9878,10
